"station","N_10","S_10","nmin","zeta","zeta_low","zeta_high","alpha","alpha_low","alpha_high","logk","logk_low","logk_high","logN_mean","logN_low","logN_high","KS","p_KS","CvM","p_CvM","data","subset","rejected"
128,3.5051596756832,82,0.0015546519971298,2.20900937838143,0.675825178139372,6.73400673400673,0.48193709106929,-0.00208490218414935,5.01509910660272,-1.99253271612982,-2.73542573887888,-0.752874452474755,0.544009376222327,0.319960023948131,0.930992965515836,0.0396594920775043,0.9295,0.0260817782935232,0.789,"metaT","non_core",0
131,10.0292258049498,68,0.0105913503971756,6.141144807401,0.442765136805393,6.73400673400673,0.327606454501187,-0.00546466770689635,19.1995078828656,-1.98076588995765,-2.20261954870858,0.58479830871729,1.04680307367815,0.797266701008346,1.53412823418532,0.0497412532430671,0.8365,0.0353955942728841,0.62,"metaT","non_core",0
132,10.1580459359751,69,0.0023197715917202,0.871844560806802,0.262433548381565,3.94223295422336,0.365342370200701,-0.188176988827426,173.609067473251,-1.11170627852067,-2.19885482531938,1.55540721660657,1.03679814542753,0.746471080268234,1.52601507542774,0.0599359374721837,0.4715,0.0493953133275828,0.2865,"metaT","non_core",0
135,1.1576034973422,41,0.0018822264049475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","non_core",NA
136,11.2706120455821,76,0.0044483985765124,1.71203579267342,0.599175968270119,6.73400673400673,0.534660525834454,-0.00259270351243843,15.4319114649118,-1.26354263180008,-2.15029450499346,0.489332998231233,1.09028182980098,0.874870680766933,1.47632479738286,0.0535476267889905,0.59625,0.0298327067729925,0.68825,"metaT","non_core",0
137,18.5733215328152,66,0.0078003120124805,0.0262103526700038,0.00609100204001387,0.311306474392948,121.660243944785,27.506544909251,1455.85631217961,2.16350083502974,1.51006688290027,3.00873983726209,1.26740848625974,1.06093496309856,1.44283171200124,0.0926570970545971,0.249,0.0912892961419706,0.2965,"metaT","non_core",0
138,22.0236489003858,55,0.0069582504970178,6.73400673400673,0.0134593977792856,6.73400673400673,-0.219031169628977,-0.420846092609875,5.16319736861174,-2.42515985435738,-2.68254773737888,0.544056445493551,1.42799881674552,0.794364321367446,2.71115924108258,0.0749707879696097,0.39525,0.0354492414055326,0.60725,"metaT","non_core",0
142,4.89596287868942,80,0.0005271481286241,1.98209775449064,1.04251510053276,6.73400673400673,0.766494849775186,0.143216570692077,5.76374350770829,-1.67738890510182,-2.44676919181433,-0.697173680009892,0.616663276197797,0.435107357104513,0.888035789599392,0.0455004293262656,0.83475,0.025513342014531,0.83025,"metaT","non_core",0
143,2.69062516312768,49,0.0067943174799258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","non_core",NA
144,2.6239006682854,84,0.0019463367162519,1.28965684124916,0.705383007399734,3.22122514264838,4.85351520469081,1.17561043448279,190.012586031354,-0.945676207010484,-1.87645172630672,0.83286963935529,0.419497098507093,0.317957488957002,0.520493953453002,0.0631172594308644,0.27675,0.0473332310342912,0.35675,"metaT","non_core",0
145,58.9806302546923,360,0.0006325777543489,1.49314430340165,1.05144086605209,2.35390137536766,0.0571970988203896,-0.131148080875746,0.380162957806181,-1.67417846340549,-2.01874858560823,-1.34674293547312,1.85630632054644,1.5589909111209,2.57954646184052,0.0480677995016202,0.00825,0.267861895381651,0.00025,"metaT","non_core",1
146,13.5033047890107,96,0.0023975065931431,1.36278348159381,0.498655363033285,6.73400673400673,0.096249169643762,-0.234320607510415,1.64175635149575,-1.47415109858782,-2.41958567390301,-0.489280723689893,1.31817168667224,0.971642872638798,2.08197820767384,0.0472878381040162,0.6255,0.0522670899471788,0.24775,"metaT","non_core",0
147,8.68017215405316,72,0.0063291139240506,0.343341636065194,0.0514476759784292,1.24779168978752,7.81948463141705,0.743795817074075,193.524541406444,0.267841542023324,-1.08531179385094,1.82000722775297,0.933233521032548,0.78602447505345,1.07664562789628,0.0447670316825521,0.88775,0.0324928694774966,0.66575,"metaT","non_core",0
148,10.5063989835262,72,0.0040770420357092,1.44778777438517,0.392264158946667,6.73400673400673,0.445347704834008,-0.0620975907853127,164.72515495157,-1.30992872565177,-2.28929858166053,1.30643941118984,1.01051933564747,0.765739320079978,1.44055795996224,0.0620336343199962,0.39575,0.045236772204417,0.35275,"metaT","non_core",0
149,18.0936044682734,205,0.0011070110701107,1.06226935039241,0.659543264887593,1.82260256762387,0.581501557423663,0.134390061187317,2.10920941143341,-1.27263791764229,-1.72951430113881,-0.691335244620159,1.28468125300941,1.12410350381514,1.5475906552361,0.0274409815261739,0.8775,0.0350968575071832,0.53825,"metaT","non_core",0
150,6.90836209409709,83,0.0059660394676457,0.482726039447031,0.171711160830862,0.915283702258022,184.720587027408,65.2111344633581,351.139607158263,1.38059628767603,1.0812841150856,1.52564270064395,0.83533383632385,0.723904048228809,0.941750395774118,0.0670012119148485,0.29125,0.0616765323158842,0.305,"metaT","non_core",0
151,25.7048529703096,63,0.0032855436081242,0.548691730429729,0.104057142600747,3.16655837545816,0.0511277262462448,-0.370065581778799,173.43094583699,-0.717427999139802,-1.96359519804223,2.1707000377127,1.54766561788015,1.10161485515357,2.44046255966749,0.0818932200708752,0.09775,0.0359115271707416,0.50625,"metaT","non_core",0
152,137.347996379083,451,0.0023554603854389,1.03270679803753,0.801024492467355,1.36602274771331,0.948909669699613,0.486527733275528,1.94616972327801,-0.584047904814202,-0.871476013718745,-0.256254691161776,2.10806586784687,2.01116397510523,2.24454735064454,0.0564590066145649,0.00025,0.269180285283581,0.00025,"metaT","non_core",1
155,4424.06205369855,10176,0.000724112961622,1.2845177074763,1.22600490571899,1.34426686523911,0.825908127798541,0.723991987669466,0.94291756334956,-0.547463999938114,-0.601212810006103,-0.492590882585933,3.65135840254608,3.62334650136948,3.6933818117702,0.0185353989334228,0.00025,1.04318832323915,0.00025,"metaT","non_core",1
158,219.671300649144,2563,0.0020681265206812,6.73400673400673,4.61099257646943,6.73400673400673,0.234327499329477,0.172919542218646,0.336300716027915,-2.49817981692185,-2.52624867360166,-2.28547113759577,2.31729358266171,2.18777537925755,2.65018920881143,0.0201369783427879,0.00825,0.240727871443471,0.002,"metaT","non_core",0
168,14.1020318809037,82,0.0033715441672285,3.02794392093073,0.146344167355465,6.73400673400673,-0.168445535548996,-0.371206742274012,1.2577429570199,-2.27341792103863,-2.83423850667678,-0.489051441547523,1.32448819655306,0.769910987509927,2.59204067763345,0.0659544111717335,0.25775,0.0734297196384546,0.12025,"metaT","non_core",0
173,2394.9027384668,23753,0.0011224394350388,4.48995309665666,4.12818548485747,4.90530005909952,0.148447350694766,0.121993146611999,0.176825864078652,-2.18464446115274,-2.23626579890104,-2.1324057304839,3.59169578215271,3.47804802746836,3.95850319101014,0.0150552653973681,0.00025,1.35093949856245,0.00025,"metaT","non_core",1
175,28409.5056343015,10754,0.0010137581462708,1.21838705111619,1.1668560229227,1.27221753859804,0.524000316568118,0.449617846760809,0.605369707567388,0.105696249314377,0.0559570321827497,0.156952557552985,4.50038439564009,4.45266766837321,4.59080251627018,0.0180446191670318,0.00025,1.07555054817359,0.00025,"metaT","non_core",1
178,38.9087334754365,83,0.0037693177534866,0.99213638601984,0.274318256663916,6.30385992677508,0.00540239369764484,-0.31546204603084,3.71767366471468,-1.12551138519871,-2.24270756721389,0.362853292569745,1.59550619079322,1.17117311377708,2.45437033021086,0.0448096484889684,0.78575,0.0188406277710092,0.93025,"metaT","non_core",0
180,350.042836151936,976,0.0013349352556401,6.73400673400673,3.55048944810627,6.73400673400673,-0.105241151820806,-0.171196785718364,0.00194365545123534,-2.7591558849762,-2.80406746590799,-2.3979804480002,2.31163354351383,1.94604688788814,3.18899299384164,0.056282314431092,0.00025,1.17804429485086,0.00025,"metaT","non_core",1
188,13351.4512395712,35013,0.0007679901697258,1.47143630952215,1.42620231424141,1.52028694847377,0.103888004179213,0.079509375671724,0.129060049749322,-1.17616645637906,-1.20617104783931,-1.14572450067472,4.37941690464636,4.24721057713922,4.76897761795068,0.00977192048922737,0.00025,0.564549893570067,0.00025,"metaT","non_core",1
189,776.169473876511,4265,0.0009004640853362,2.93622853686622,2.63932742641591,3.33771936129537,0.600079170849376,0.495459805694257,0.714055324799427,-1.43942687862233,-1.53324265885453,-1.35349604254715,2.87810275280141,2.82632024845501,2.98152888649182,0.0164848019999112,0.002,0.184625647754743,0.00175,"metaT","non_core",0
191,1292.77409876211,5937,0.0012830382345393,0.524155918180803,0.475038508655683,0.576717717025764,0.354072182110641,0.248981230130614,0.48741476708712,-0.789694421134284,-0.883164992573802,-0.690816571735768,3.17910469231575,3.0905525836922,3.38712066347261,0.0334282460445897,0.00025,2.34709341747208,0.00025,"metaT","non_core",1
193,1167.60514461519,5632,0.0009222256378727,2.09499404703118,1.94275832027105,2.2728401525036,1.01434767703858,0.874073181858893,1.1733093685606,-1.01637387664415,-1.09124446025225,-0.943400536750231,3.04906866068748,3.02204076669246,3.08643946755746,0.027026515548939,0.00025,1.22548116040732,0.00025,"metaT","non_core",1
194,3325.66690410479,17756,0.0011996161228406,1.15072623126717,1.09004154206678,1.21415013028042,0.0741660371667636,0.038965871749603,0.112581347643395,-1.32462605668312,-1.3729758705375,-1.27716974852024,3.88982429195117,3.72282103621826,4.39615393910394,0.0476244317269668,0.00025,15.3700231846545,0.00025,"metaT","non_core",1
196,6446.15550030833,10053,0.0008271982794275,0.895633180851997,0.858753970915434,0.935292122647156,0.741062406665736,0.632859258007746,0.860272468139478,-0.294510387732319,-0.352445996175805,-0.237601549221462,3.79103026106865,3.75644869675658,3.84715994156901,0.0223315183767035,0.00025,1.59757466691569,0.00025,"metaT","non_core",1
201,2253.80347083795,8636,0.0010999371464487,2.05325241840458,1.87774522867914,2.26390157610576,-0.0772846278618626,-0.11263785278338,-0.0393899436226674,-1.66528525550162,-1.73547373125925,-1.59773991418332,3.89933787931692,3.59827282178902,4.81132676987956,0.0261179941926915,0.00025,1.61249012482387,0.00025,"metaT","non_core",1
205,15943.8727997829,40214,0.0007528986598403,1.39107609492397,1.34621147815049,1.43826881937343,-0.0858217733857376,-0.102955554754988,-0.0674969018269312,-1.34252893558099,-1.37149408042262,-1.3142299328681,4.84537457622732,4.55698570359807,5.65601830696849,0.0174846164311303,0.00025,4.40112715699576,0.00025,"metaT","non_core",1
206,1268.64203467818,2690,0.0014682131845544,0.786997315983072,0.723213311033331,0.854887413412147,1.64543155674381,1.23513306280573,2.27841700585513,-0.0240246982438662,-0.152195474368807,0.128442853464722,3.09118192873408,3.05888611926983,3.12997932703447,0.0362619296289933,0.00025,0.702823303358892,0.00025,"metaT","non_core",1
208,35.1060033234322,356,0.0010474494605635,6.73400673400673,3.05460873108485,6.73400673400673,-0.00567946741809755,-0.121169258645863,0.226256859094852,-2.65824915552579,-2.72894732553878,-2.17708732645224,1.64494433866677,1.31774645676146,2.43185961113093,0.0610281696992885,0.004,0.202537327341427,0.0055,"metaT","non_core",0
209,2264.14001363651,4275,0.0012402331638348,0.717172632261863,0.665381105961257,0.773346442547042,0.638806213597142,0.488047310576649,0.842783667782622,-0.336554951587312,-0.428229453240465,-0.237462141078108,3.3497956459772,3.2930733372731,3.45049266070223,0.038518147828433,0.00025,1.74124941332153,0.00025,"metaT","non_core",1
210,473.219996457154,1262,0.001810282404055,0.592722752986603,0.504007583767194,0.694233510071429,0.958228993338145,0.586525627188703,1.63766818949974,-0.263401991161494,-0.459421666849302,-0.0295006954688396,2.65055443699763,2.58117573107782,2.75226044920378,0.0400711372237586,0.00025,0.654109093184483,0.00025,"metaT","non_core",1
